,priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage,OOSLA
6371,1,4,4,39.5,339,3,3,5,10,21,6,21,6,625,203,1,0,0,0.8,0.133333333,0.133333333,0.26666666699999997,0.035129637000000005,0.004128465,0
6372,0,0,3,0.0,292,0,0,0,0,4,1,4,1,97,22,0,0,0,1.0,0.0,0.0,0.0,0.386419952,0.014166388,1
6373,1,19,9,26.21052632,117,86,85,105,8,7,1,7,1,273,58,1,1,0,2.4666666669999997,0.8,0.0,1.266666667,0.037422329,0.074391931,0
6374,0,1,4,22.0,22,2,2,168,73,8,1,8,1,322,31,0,0,0,0.8,0.0,0.2,1.4,0.45650607299999996,0.108368911,0
6375,1,3,2,12.66666667,43,0,0,0,8,17,5,17,5,395,144,0,0,40,0.26666666699999997,0.0,0.333333333,1.0,0.051399082,0.098064296,0
6376,0,4,6,14.25,59,0,0,0,133,348,54,348,54,8864,1291,0,0,0,2.6,0.4,0.0,1.0,0.613340497,0.235612214,1
6377,0,0,2,0.0,229,0,0,0,22,3,0,3,0,117,0,0,0,0,0.2,0.0,0.0,0.2,0.913166046,0.41480246200000004,1
6378,1,0,4,0.0,327,9,9,25,150,2,1,2,1,55,31,0,0,0,0.46666666700000003,0.0,0.0,0.0,0.038084477,0.169906542,0
6379,1,3,7,22.33333333,69,4,4,0,0,108,16,108,16,3354,469,1,0,0,0.933333333,0.133333333,0.066666667,0.2,0.7638514040000001,0.164872929,1
6380,1,5,4,45.0,150,85,85,252,4,38,6,38,6,1048,169,1,0,0,2.333333333,0.666666667,0.133333333,0.333333333,0.1053316,0.153865367,1
6381,1,1,4,115.0,84,7,7,22,575,37,1,37,1,1236,61,1,1,0,0.133333333,0.0,0.0,0.533333333,0.882489502,0.504295349,1
6382,0,1,2,5.0,51,1,1,3,171,22,14,22,14,521,286,0,0,0,0.8,0.0,0.2,1.2,0.213905066,0.09893021,0
6383,1,0,3,0.0,318,0,0,0,68,20,3,20,3,642,104,0,0,0,0.2,0.0,0.0,0.0,0.936305761,0.182768643,1
6384,2,7,6,61.42857143,110,0,0,0,0,2,0,2,0,43,0,2,1,2,0.9090909090000001,0.13636363599999998,0.13636363599999998,0.772727273,0.351247549,0.20854920100000002,0
6385,1,0,4,0.0,324,0,0,0,16,5,5,5,5,199,199,0,0,0,1.133333333,0.133333333,0.0,0.2,0.035577357000000004,0.104976915,0
6386,2,1,4,10.0,123,7,7,0,0,27,3,27,3,556,61,1,1,60,0.181818182,0.0,0.0,0.272727273,0.287840247,0.0043527290000000005,1
6387,0,11,11,25.63636364,145,10,10,0,0,3,0,3,0,66,0,1,1,6,3.0,0.0,0.2,5.0,0.097085059,0.17613692600000003,0
6388,0,4,5,60.75,27,0,0,3,8,113,6,113,6,2866,120,0,0,0,2.2,0.2,0.0,1.0,0.47934529200000003,0.09893021,1
6389,0,2,6,25.0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.2,0.0,1.0,0.5891870260000001,0.10641738,1
6390,0,0,2,0.0,133,50,50,180,7,3,1,3,1,141,32,0,0,0,1.2,0.0,0.0,0.0,0.889543176,0.0053312459999999996,1
6391,0,0,3,0.0,112,1,1,31,0,8,0,8,0,267,0,0,0,0,0.8,0.0,0.0,0.0,0.856586277,0.231632695,1
6392,0,2,4,24.5,179,0,0,72,55,94,24,94,24,2690,577,1,0,0,2.2,0.2,0.0,0.4,0.635192871,0.038424738,1
6393,1,5,2,17.0,145,0,0,0,0,10,3,10,3,342,81,1,0,0,0.533333333,0.0,0.0,0.333333333,0.816137373,0.005221642,1
6394,2,1,6,115.0,109,4,4,18,15,6,0,6,0,259,0,0,0,3,0.181818182,0.045454545,0.0,0.13636363599999998,0.39957824299999994,0.35773599100000003,1
6395,1,4,6,28.25,30,10,10,133,265,22,11,22,11,977,436,1,0,33,1.2,0.0,0.133333333,0.933333333,0.035214186,0.49500677,0
6396,1,3,6,8.333333332999999,156,77,75,105,7,5,0,5,0,147,0,2,0,0,0.8666666670000001,0.066666667,0.066666667,0.533333333,0.547223628,0.268149525,0
6397,2,3,5,76.66666667,2550,0,0,0,0,63,13,63,13,1672,315,1,0,0,0.636363636,0.090909091,0.0,0.22727272699999998,0.603621125,0.715781689,1
6398,1,1,5,54.0,96,26,21,0,0,28,5,28,5,720,133,1,1,0,0.7333333329999999,0.2,0.133333333,1.133333333,0.419808209,0.03654084,0
6399,2,0,3,0.0,169,12,12,34,6,7,3,7,3,244,90,1,0,0,0.318181818,0.0,0.0,0.0,0.7773710490000001,0.25999409,1
6400,0,1,4,21.0,107,6,6,8,73,73,7,73,7,2218,192,1,1,0,0.8,0.0,0.0,0.2,0.9099529390000001,0.260582834,0
6401,0,3,2,14.0,67,0,0,0,0,328,48,328,48,8523,1369,0,0,0,1.4,0.0,0.6,2.2,0.108700365,0.235612214,0
6402,0,9,5,44.22222222,129,0,0,0,0,1,1,1,1,16,16,4,1,0,4.6,0.4,1.2,3.8,0.349416554,0.004129466,0
6403,2,1,5,42.0,100,0,0,0,0,1,1,1,1,35,35,0,0,0,0.5,0.0,0.0,0.22727272699999998,0.066817254,0.217938468,0
6404,0,2,5,29.5,121,0,0,0,0,45,9,45,9,1418,307,0,0,0,3.4,0.2,0.2,1.4,0.114178479,0.20631085300000002,0
6405,1,0,3,0.0,243,9,9,19,416,4,3,4,3,167,131,0,0,0,0.26666666699999997,0.0,0.0,0.0,0.051005065,0.127508879,0
6406,2,8,10,16.75,41,2,2,8,0,33,5,33,5,929,142,1,0,0,0.9090909090000001,0.045454545,0.045454545,0.772727273,0.289520919,0.176260933,0
6407,1,5,5,23.6,157,1,1,25,42,19,2,19,2,488,47,0,0,0,0.933333333,0.0,0.133333333,1.066666667,0.056212157,0.008578470999999999,0
6408,1,5,8,272.2,94,2,2,29,101,40,11,40,11,1142,273,0,0,0,0.8,0.133333333,0.066666667,0.8,0.522652149,0.35773599100000003,1
6409,1,5,9,28.6,39,5,5,0,0,91,15,91,15,2975,497,0,0,0,0.6,0.0,0.133333333,1.333333333,0.05078432,0.35773599100000003,0
6410,1,1,5,22.0,139,68,66,81,37,8,3,8,3,352,171,2,0,0,0.46666666700000003,0.0,0.0,0.066666667,0.107336581,0.009278785999999999,0
6411,0,18,11,82.94444444,40,0,0,0,3,29,8,29,8,977,287,0,0,0,6.2,2.2,0.8,5.0,0.36316525899999996,0.10708457199999999,1
6412,0,1,5,14.0,175,8,8,24,576,27,0,27,0,747,0,1,0,13,1.2,0.0,0.0,0.8,0.103501171,0.188164398,0
6413,1,1,2,5.0,149,3,2,0,0,56,9,56,9,1339,183,0,0,0,0.2,0.0,0.0,0.066666667,0.7611004709999999,0.038975783,1
6414,1,0,1,0.0,42,0,0,107,37,5,1,5,1,201,21,0,0,0,0.066666667,0.0,0.0,0.0,0.901598215,0.24326466,1
6415,2,3,7,24.0,132,11,11,0,0,21,1,21,1,790,20,1,1,0,0.590909091,0.0,0.090909091,0.727272727,0.073315859,0.046819072,0
6416,2,1,4,24.0,160,43,42,83,38,2,0,2,0,33,0,1,0,0,0.363636364,0.0,0.0,0.22727272699999998,0.084879965,0.09794910300000001,0
6417,2,0,2,0.0,105,66,65,91,13,17,6,17,6,349,109,0,0,0,0.13636363599999998,0.0,0.0,0.0,0.326770782,0.03282259,0
6418,1,7,9,37.14285714,155,55,53,86,14,75,10,75,10,2313,338,3,0,0,1.4,0.133333333,0.066666667,1.066666667,0.43551778799999996,0.004935807,0
6419,0,8,6,26.25,79,1,1,40,10,17,4,17,4,579,178,2,1,14,5.2,0.6,0.4,4.6,0.08996626699999999,0.40458756700000004,0
6420,2,3,7,42.0,41,0,0,0,0,8,2,8,2,190,53,0,0,24,0.22727272699999998,0.0,0.22727272699999998,1.136363636,0.092817783,0.09839268,0
6421,0,12,12,25.66666667,51,2,2,0,0,30,7,30,7,858,186,3,1,0,4.8,0.0,0.2,3.6,0.14707806699999998,0.036407471000000004,0
6422,1,4,10,15.25,29,1,1,0,0,116,19,115,18,3695,595,3,0,0,1.0,0.0,0.133333333,0.4,0.719751716,0.8845713140000001,1
6423,0,2,5,31.5,152,0,0,0,0,185,10,185,10,5280,307,0,0,0,2.6,0.0,0.2,1.4,0.6675276760000001,0.235612214,0
6424,0,2,3,29.5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.2,2.0,0.139070362,0.004240463,0
6425,0,3,4,120.0,94,98,97,311,27,11,3,11,3,352,82,1,1,0,0.8,0.0,0.2,2.4,0.097754985,0.244387448,0
6426,1,3,6,19.33333333,108,1,1,0,0,81,17,81,17,2277,486,1,0,11,0.8,0.066666667,0.066666667,0.2,0.6729943159999999,0.077798828,0
6427,2,10,12,25.6,116,111,109,400,64,2,1,2,1,58,35,4,0,4,1.0,0.045454545,0.0,0.545454545,0.055055439000000005,0.004881624,0
6428,0,0,2,0.0,134,7,7,22,32,22,3,22,3,810,71,0,0,0,0.2,0.0,0.0,0.0,0.912346125,0.182768643,1
6429,1,2,9,20.0,115,19,19,197,63,23,5,23,5,830,157,1,1,0,0.666666667,0.0,0.066666667,0.6,0.041431367000000004,0.11513006699999999,0
6430,2,0,3,0.0,107,7,7,0,0,15,1,15,1,477,32,0,0,0,0.22727272699999998,0.045454545,0.0,0.045454545,0.651064277,0.35773599100000003,1
6431,2,1,3,14.0,665,2,2,53,10,80,12,80,12,2502,465,0,0,0,0.272727273,0.045454545,0.045454545,0.13636363599999998,0.8171441559999999,0.038925372,1
6432,0,5,5,45.0,186,0,0,0,123,47,38,47,38,1053,852,0,0,0,3.0,0.6,1.0,1.8,0.635812461,0.235612214,1
6433,1,1,4,21.0,156,34,34,91,16,93,13,93,13,2871,487,0,0,0,0.7333333329999999,0.133333333,0.066666667,0.066666667,0.379873663,0.10708457199999999,1
6434,2,2,5,34.5,133,13,13,0,0,65,12,65,12,1748,325,0,0,0,0.318181818,0.0,0.0,0.090909091,0.522818029,0.038925372,1
6435,2,1,5,26.0,71,3,3,0,0,0,0,0,0,0,0,2,0,0,0.454545455,0.0,0.0,0.045454545,0.083676428,0.004183328,0
6436,1,3,5,20.0,130,0,0,0,12,18,2,18,2,399,41,0,0,0,1.2,0.0,0.0,0.2,0.038458765,0.098064296,0
6437,0,11,10,19.09090909,61,4,4,0,0,114,18,114,18,2404,399,1,0,0,4.4,0.4,0.6,4.0,0.095519185,0.049913742000000004,0
6438,0,9,8,26.44444444,52,0,0,0,0,375,81,375,81,9693,2121,0,0,0,3.2,0.4,0.0,1.8,0.267754555,0.235612214,0
6439,1,7,4,26.42857143,79,0,0,9,47,11,3,11,3,204,64,0,0,0,1.333333333,0.2,0.2,1.0,0.032548279,0.204651177,0
6440,0,5,6,24.6,148,0,0,32,27,421,20,421,20,10457,807,1,0,0,2.4,0.2,0.0,1.2,0.653023183,0.18018488600000002,1
6441,1,0,2,0.0,68,14,14,0,0,78,7,78,7,2472,216,0,0,3,0.2,0.0,0.0,0.0,0.22011134,0.20631085300000002,1
6442,2,1,4,115.0,40,2,2,0,0,33,5,33,5,1130,174,0,0,32,0.090909091,0.0,0.0,0.045454545,0.306191862,0.182768643,1
6443,1,2,3,19.0,125,3,2,38,51,68,14,68,14,2014,381,0,0,19,0.2,0.0,0.066666667,0.933333333,0.213228077,0.35773599100000003,0
6444,0,1,5,6.0,161,6,5,37,26,15,3,15,3,487,99,1,1,14,1.2,0.0,0.0,1.6,0.164488375,0.354148626,0
6445,1,0,2,0.0,93,7,7,0,0,7,2,7,2,230,69,0,0,0,0.26666666699999997,0.0,0.0,0.0,0.042814702,0.28408485699999997,0
6446,2,0,3,0.0,100,0,0,0,0,1,0,1,0,51,0,0,0,46,0.545454545,0.0,0.045454545,0.772727273,0.052679120999999995,0.004142396,0
6447,1,8,6,38.25,108,0,0,0,0,1,0,1,0,40,0,0,0,0,1.333333333,0.0,0.0,1.2,0.034116745,0.20715658399999998,0
6448,0,0,3,0.0,192,9,9,25,58,17,2,17,2,406,49,1,0,0,0.8,0.0,0.0,0.2,0.862186193,0.50719595,1
6449,0,0,3,0.0,38,0,0,0,0,3,0,3,0,123,0,0,0,0,0.6,0.0,0.0,0.2,0.889543176,0.18225342,1
6450,1,4,5,19.75,44,0,0,0,3,5,1,5,1,146,35,0,0,0,0.666666667,0.0,0.133333333,0.8666666670000001,0.046879440999999994,0.004131938,0
6451,0,1,4,43.0,73,0,0,0,9,17,8,16,7,487,259,0,0,0,0.8,0.0,0.2,2.0,0.11208757800000001,0.008488109,0
6452,0,11,10,14.09090909,219,0,0,0,0,0,0,0,0,0,0,1,1,0,4.4,1.0,0.2,5.0,0.09705442199999999,0.0049331570000000005,0
6453,1,1,2,12.0,37,0,0,10,4,3,0,3,0,87,0,0,0,44,0.2,0.0,0.0,0.133333333,0.04336008400000001,0.159511238,0
6454,2,1,4,115.0,123,16,16,0,0,13,5,13,5,426,131,0,0,0,0.22727272699999998,0.090909091,0.0,0.272727273,0.784649849,0.35773599100000003,1
6455,0,1,2,25.0,179,1,1,59,10,6,2,6,2,338,95,0,0,0,1.0,0.2,0.0,0.8,0.848193645,0.231632695,1
6456,2,3,3,47.66666667,161,46,45,256,138,17,5,17,5,469,107,0,0,0,0.5,0.181818182,0.090909091,0.363636364,0.416273534,0.0048357370000000005,0
6457,1,0,3,0.0,303,0,0,0,19,4,0,4,0,105,0,0,0,0,0.333333333,0.0,0.0,0.0,0.051010251,0.195720896,0
6458,1,7,3,17.14285714,72,0,0,0,7,4,3,4,3,88,65,1,0,0,1.533333333,0.133333333,0.0,0.666666667,0.455826402,0.964594245,0
6459,1,1,2,23.0,230,8,8,0,0,34,21,34,21,671,409,0,0,0,0.2,0.066666667,0.133333333,0.46666666700000003,0.09456858,0.150462836,0
6460,2,8,7,50.5,100,7,7,16,2,1,0,1,0,42,0,1,0,45,0.818181818,0.0,0.045454545,0.681818182,0.06718424,0.49500677,0
6461,1,11,8,28.45454545,79,68,67,0,0,12,1,12,1,300,21,1,0,0,1.266666667,0.0,0.4,1.133333333,0.051073879,0.260582834,0
6462,2,4,7,28.75,151,68,68,0,0,4,0,4,0,99,0,4,1,0,0.681818182,0.090909091,0.090909091,0.772727273,0.307772398,0.004128307,0
6463,0,4,5,24.0,35,0,0,0,0,1,0,1,0,18,0,0,0,0,1.4,0.6,0.6,1.4,0.868248105,0.18225342,0
6464,0,7,5,56.42857143,249,0,0,0,0,330,47,330,47,8551,1330,0,0,0,5.8,2.4,0.8,2.6,0.09094914800000001,0.235612214,0
6465,1,21,9,36.14285714,57,0,0,1,0,78,12,77,12,2491,357,0,0,0,1.8666666669999998,0.0,0.066666667,2.066666667,0.045456110999999993,0.182768643,0
6466,1,4,7,65.75,30,0,0,7,6,5,5,5,5,131,131,0,0,0,0.8666666670000001,0.066666667,0.0,0.6,0.475765675,0.182768643,1
6467,0,6,6,25.33333333,135,2,2,0,0,232,26,232,26,6386,661,2,1,0,4.2,0.0,0.4,2.0,0.24845609100000002,0.18018488600000002,0
6468,0,0,3,0.0,190,4,4,11,9,2,2,2,2,58,58,0,0,0,0.6,0.0,0.0,0.0,0.9099529390000001,0.327198386,1
6469,1,25,16,42.44,94,77,76,0,0,28,4,28,4,1087,144,5,1,0,3.933333333,0.46666666700000003,0.8,3.666666667,0.084802479,0.40171617299999995,0
6470,0,3,5,30.33333333,100,2,2,15,12,1,0,1,0,15,0,0,0,0,1.4,0.4,0.2,0.8,0.7970855240000001,0.299262464,0
6471,0,3,5,62.0,89,101,97,419,17,28,2,28,2,926,72,2,0,0,2.4,0.2,0.0,0.6,0.536710322,0.5358664989999999,1
6472,0,3,7,18.66666667,121,0,0,0,8,30,13,30,13,659,219,2,0,0,2.4,0.2,0.0,0.8,0.7310577629999999,0.58545208,0
6473,0,0,6,0.0,269,0,0,0,0,3,0,3,0,107,0,1,1,0,1.2,0.0,0.0,1.0,0.102793127,0.969347,0
6474,1,3,7,82.33333333,206,2,2,4,9,3,3,3,3,82,82,1,1,0,0.666666667,0.0,0.2,0.666666667,0.040635108999999996,0.022173721,0
6475,1,6,7,66.5,159,10,10,45,3,17,3,17,3,481,118,1,1,0,0.933333333,0.066666667,0.2,0.8666666670000001,0.037136495,0.014322541999999999,0
6476,1,26,6,206.76923080000003,302,0,0,0,16,3,3,3,3,60,60,2,0,0,3.4,0.533333333,0.26666666699999997,1.9333333330000002,0.07677874,0.030961825,0
6477,0,6,7,15.16666667,110,151,145,491,7,76,7,76,7,1877,226,1,1,0,3.4,0.6,0.2,4.0,0.529904485,0.09893021,1
6478,1,13,8,40.0,303,0,0,0,0,0,0,0,0,0,0,2,0,0,1.6666666669999999,0.066666667,0.0,0.8666666670000001,0.304437101,0.605194449,1
6479,0,4,7,8.0,171,1,1,47,14,11,3,10,2,433,160,0,0,0,4.0,0.6,0.0,0.8,0.093328953,0.231632695,0
6480,0,1,2,10.0,27,1,1,21,0,6,1,6,1,213,27,0,0,2,1.0,0.0,0.2,0.6,0.8301469090000001,0.09839268,1
6481,1,9,6,17.33333333,48,0,0,0,0,56,10,56,10,1333,197,2,0,12,1.8,0.0,0.066666667,0.933333333,0.078369856,0.455268413,0
6482,1,1,5,21.0,244,1,1,1,116,1,0,1,0,47,0,0,0,0,0.333333333,0.066666667,0.0,0.066666667,0.89153862,0.41243702200000004,1
6483,2,3,4,216.0,108,1,1,10,11,27,0,27,0,761,0,0,0,0,0.272727273,0.045454545,0.0,0.272727273,0.100605875,0.20631085300000002,0
6484,0,1,2,16.0,52,0,0,0,0,332,53,332,53,8573,1375,0,0,0,2.0,0.2,0.0,0.2,0.591537118,0.235612214,1
6485,0,3,7,89.66666667,124,0,0,2,4,8,3,8,3,399,249,0,0,8,4.0,0.2,0.2,1.8,0.090690702,0.098064296,0
6486,0,5,6,16.2,171,0,0,0,136,60,35,60,35,1383,816,0,0,0,2.6,0.6,0.2,2.2,0.105587631,0.235612214,0
6487,1,5,10,55.0,47,1,1,7,2,4,4,4,4,110,110,0,0,6,1.4,0.26666666699999997,0.133333333,0.8666666670000001,0.034465283,0.011221848999999999,0
6488,0,2,7,16.5,512,0,0,0,0,0,0,0,0,0,0,2,1,5,1.2,0.0,0.2,2.6,0.332733393,0.969347,1
6489,0,2,2,159.0,161,0,0,12,0,4,0,2,0,71,0,1,0,0,3.0,0.0,0.2,1.8,0.087604493,0.179239273,0
6490,1,11,7,26.18181818,41,0,0,26,15,20,2,20,2,469,54,1,0,0,2.333333333,0.133333333,0.333333333,1.2,0.037986845,0.104861371,0
6491,0,9,7,15.66666667,63,0,0,0,225,282,38,282,38,7041,938,0,0,0,4.0,0.4,0.4,3.0,0.33908540000000004,0.235612214,0
6492,0,8,6,30.625,141,0,0,0,0,29,25,29,25,815,716,1,0,0,9.4,1.0,0.0,1.8,0.458730042,0.94192636,1
6493,1,5,5,34.4,31,2,2,0,0,44,14,44,14,1331,362,1,0,0,2.333333333,0.4,0.0,0.46666666700000003,0.336420715,0.058223128,0
6494,1,0,5,0.0,222,8,8,24,392,88,12,88,12,2993,452,1,0,9,0.933333333,0.0,0.0,0.066666667,0.095186085,0.40458756700000004,0
6495,1,1,3,10.0,90,5,5,0,0,12,5,12,5,312,129,2,1,40,0.26666666699999997,0.0,0.0,0.26666666699999997,0.803599596,0.9663293359999999,1
6496,1,4,8,27.5,85,116,116,0,0,15,1,15,1,329,14,2,0,0,1.4,0.066666667,0.0,0.26666666699999997,0.029131353,0.004128325,0
6497,0,0,2,0.0,94,0,0,0,0,18,0,18,0,520,0,0,0,0,0.4,0.0,0.0,0.0,0.9012435670000001,0.038925372,1
6498,0,7,7,20.71428571,350,0,0,0,1,10,2,10,2,305,39,0,0,11,2.4,0.2,0.2,3.4,0.162626863,0.009522969000000001,0
6499,1,8,9,20.625,143,1,1,7,0,24,1,24,1,757,45,4,0,0,3.6,0.2,0.066666667,0.6,0.473426223,0.965456724,1
6500,0,8,5,35.125,50,0,0,0,57,0,0,0,0,0,0,0,0,0,2.8,0.4,0.6,2.6,0.144887775,0.038975783,0
6501,1,1,2,32.0,87,0,0,0,0,2,1,2,1,81,57,0,0,0,0.333333333,0.0,0.0,0.066666667,0.8620508309999999,0.281452477,1
6502,1,0,1,0.0,14,0,0,10,17,6,0,6,0,154,0,0,0,0,0.26666666699999997,0.0,0.0,0.6,0.0305866,0.004142396,0
6503,1,15,6,137.8,367,2,2,12,52,26,5,26,5,706,225,0,0,0,2.0,0.533333333,0.0,1.066666667,0.427784801,0.038925372,0
6504,0,1,3,10.0,76,63,62,185,24,14,5,14,5,320,107,1,0,0,1.6,0.0,0.0,0.2,0.098924786,0.049913742000000004,0
6505,0,3,7,37.33333333,93,1,1,0,0,55,18,55,18,1793,576,1,0,0,2.2,0.0,0.0,0.6,0.768028975,0.164872929,1
6506,1,15,5,392.1333333,188,2,2,11,34,20,8,20,8,559,172,1,1,0,2.0,0.2,0.066666667,1.2,0.08035901200000001,0.030961825,0
6507,0,6,7,14.66666667,454,8,8,0,0,3,1,3,1,59,22,0,0,0,1.6,0.0,1.2,3.8,0.105331063,0.150462836,0
6508,0,3,4,20.66666667,66,0,0,0,7,105,40,105,40,2474,977,0,0,0,2.0,0.2,0.4,1.6,0.11287167699999999,0.235612214,0
6509,0,3,5,29.66666667,437,0,0,0,18,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,1.2,0.241594195,0.41480246200000004,0
6510,2,2,4,19.0,172,0,0,102,41,19,1,19,1,474,21,0,0,0,0.272727273,0.0,0.0,0.090909091,0.332422853,0.03282259,1
6511,1,0,3,0.0,272,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066666667,0.0,0.0,0.066666667,0.373295724,0.150462836,0
6512,0,1,4,4.0,38,59,58,79,55,139,37,139,37,4113,963,0,0,0,1.6,0.0,0.2,1.2,0.178575963,0.09893021,0
6513,1,1,5,17.0,133,0,0,0,0,0,0,0,0,0,0,1,1,0,0.4,0.0,0.0,0.26666666699999997,0.044943124,0.004208948,0
6514,2,1,3,15.0,140,5,4,11,11,1,1,1,1,28,28,1,0,0,0.454545455,0.045454545,0.0,0.045454545,0.804258227,0.019385569,1
6515,1,2,4,23.0,112,0,0,0,0,58,14,58,14,1862,403,0,0,0,0.4,0.0,0.133333333,0.666666667,0.047464639,0.10708457199999999,0
6516,1,2,3,11.5,189,2,2,0,0,48,9,48,9,1383,215,0,0,7,0.6,0.066666667,0.0,0.133333333,0.07947751900000001,0.20631085300000002,1
6517,1,6,10,31.33333333,102,18,14,0,0,12,1,12,1,414,85,3,0,0,1.6666666669999999,0.133333333,0.0,1.0,0.033979177,0.004128308,0
6518,0,11,3,190.18181819999998,479,3,3,17,15,521,40,521,40,12533,855,0,0,0,3.4,0.2,1.4,4.0,0.11216661300000001,0.235612214,0
6519,2,11,7,23.72727273,135,6,6,15,1,9,0,9,0,265,0,3,1,2,0.636363636,0.0,0.272727273,1.5909090909999999,0.051013142000000004,0.08010221299999999,0
6520,1,10,5,58.7,167,1,1,31,2,5,1,5,1,122,22,0,0,34,0.933333333,0.0,0.066666667,1.266666667,0.031359017,0.004206258,0
6521,1,1,4,10.0,214,9,9,19,416,4,3,4,3,167,131,0,0,0,0.666666667,0.0,0.0,0.133333333,0.032585323,0.127508879,0
6522,2,8,7,25.125,163,0,0,0,0,0,0,0,0,0,0,1,0,0,0.636363636,0.0,0.045454545,0.636363636,0.363668919,0.22284333399999998,0
6523,2,8,8,32.5,130,141,140,517,132,0,0,0,0,0,0,5,0,23,1.363636364,0.0,0.045454545,0.636363636,0.05150643,0.0042047790000000005,0
6524,1,2,4,21.5,214,9,9,25,124,21,3,21,3,629,80,0,0,0,0.26666666699999997,0.0,0.0,0.133333333,0.29926455,0.13339746,1
6525,2,3,6,26.33333333,114,10,10,0,0,8,1,8,1,387,51,2,0,0,0.818181818,0.181818182,0.0,0.22727272699999998,0.060326397000000004,0.039058283,0
6526,0,4,4,18.5,66,0,0,0,152,169,68,169,68,4082,1681,0,0,0,2.0,0.0,0.4,1.6,0.34400022,0.235612214,0
6527,1,22,6,38.13636364,332,0,0,12,8,32,4,32,4,1291,187,0,0,0,2.4,0.26666666699999997,0.4,1.8666666669999998,0.035909355,0.108368911,0
6528,2,0,4,0.0,42,2,2,11,1,3,0,3,0,139,0,2,1,0,0.590909091,0.045454545,0.0,0.090909091,0.053009599000000004,0.398441076,0
6529,0,4,6,20.25,58,61,60,0,0,33,4,33,4,1395,153,1,1,0,1.6,0.0,0.4,3.0,0.375352174,0.014833748999999999,0
6530,1,2,3,23.0,43,0,0,0,12,28,4,28,4,722,178,0,0,0,0.533333333,0.0,0.066666667,0.46666666700000003,0.056016027999999995,0.008488109,0
6531,1,3,3,125.66666670000001,108,10,9,0,0,3,0,3,0,89,0,2,0,0,1.0,0.0,0.0,0.2,0.521049976,0.004155155,0
6532,0,1,1,12.0,158,0,0,0,0,90,13,90,13,2263,372,0,0,0,1.8,0.2,0.0,0.2,0.731409073,0.09893021,1
6533,1,3,5,47.0,77,11,11,0,0,112,20,112,20,3449,573,2,0,5,1.066666667,0.26666666699999997,0.066666667,0.533333333,0.7238529920000001,0.008078468,0
6534,1,2,5,78.0,134,0,0,51,29,24,5,24,5,817,186,0,0,7,0.533333333,0.0,0.0,0.8666666670000001,0.042052835,0.188180447,0
6535,0,2,5,16.0,120,1,0,0,1,0,0,0,0,0,0,1,0,10,1.4,0.0,0.0,1.0,0.852887869,0.192233488,1
6536,1,1,5,108.0,58,0,0,0,0,55,9,55,9,1683,319,0,0,13,0.46666666700000003,0.0,0.0,0.066666667,0.865318418,0.35773599100000003,1
6537,1,3,4,50.66666667,167,8,8,0,0,24,3,24,3,849,76,1,0,37,0.6,0.0,0.0,0.46666666700000003,0.11427169999999999,0.074467175,0
6538,0,5,6,20.0,116,24,24,0,0,63,12,63,12,1711,332,2,1,0,2.6,0.2,0.4,2.6,0.648715019,0.43680590399999997,0
6539,2,9,6,21.77777778,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.0,0.045454545,0.772727273,0.055452317,0.024064588999999997,0
6540,1,1,3,4.0,64,0,0,1,0,73,9,73,9,2285,297,0,0,0,0.6,0.0,0.0,0.133333333,0.534546614,0.182768643,1
6541,2,0,3,0.0,120,44,43,58,17,4,1,4,1,157,39,0,0,0,0.13636363599999998,0.0,0.0,0.272727273,0.050804168,0.104976915,1
6542,0,1,4,8.0,403,8,8,0,0,18,15,17,14,435,376,0,0,0,0.8,0.0,0.2,2.0,0.609170258,0.150462836,0
6543,2,5,8,47.4,136,120,118,870,327,71,14,71,14,2426,353,0,0,0,0.772727273,0.13636363599999998,0.0,0.22727272699999998,0.376734257,0.038925372,0
6544,0,6,6,32.66666667,142,1,1,9,473,510,104,510,104,13268,2609,0,0,0,4.8,0.8,0.6,2.2,0.10970714699999999,0.235612214,0
6545,0,2,3,43.0,34,0,0,0,0,5,2,5,2,183,80,0,0,0,1.6,0.2,0.4,2.0,0.685317218,0.21571394800000002,0
6546,1,0,4,0.0,236,0,0,0,68,0,0,0,0,0,0,1,0,0,0.533333333,0.133333333,0.0,0.0,0.037564188,0.35667374700000004,0
6547,0,0,2,0.0,26,0,0,13,8,9,0,9,0,239,0,0,0,3,2.4,0.0,0.2,1.6,0.113450199,0.009463947,0
6548,0,0,1,0.0,50,1,1,2,6,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.9012435670000001,0.448697209,1
